genomeName	stat	v1	v2	type
PR00496A	Nx	11	57028491	primary
PR00496A	Nx	12	57028491	primary
PR00496A	Nx	13	56905977	primary
PR00496A	Nx	14	56905977	primary
PR00496A	Nx	15	53131556	primary
PR00496A	Nx	16	50273859	primary
PR00496A	Nx	17	50273859	primary
PR00496A	Nx	18	49090839	primary
PR00496A	Nx	19	48889556	primary
PR00496A	Nx	20	48889556	primary
PR00496A	Nx	21	48641416	primary
PR00496A	Nx	22	46834763	primary
PR00496A	Nx	23	46834763	primary
PR00496A	Nx	24	44352005	primary
PR00496A	Nx	25	42656777	primary
PR00496A	Nx	26	40957858	primary
PR00496A	Nx	27	39828199	primary
PR00496A	Nx	28	39828199	primary
PR00496A	Nx	29	38443038	primary
PR00496A	Nx	30	37615265	primary
PR00496A	Nx	31	37540291	primary
PR00496A	Nx	32	37070232	primary
PR00496A	Nx	33	36843397	primary
PR00496A	Nx	34	36315821	primary
PR00496A	Nx	35	35410678	primary
PR00496A	Nx	36	35323889	primary
PR00496A	Nx	37	35132013	primary
PR00496A	Nx	38	33958291	primary
PR00496A	Nx	39	33404581	primary
PR00496A	Nx	40	33273539	primary
PR00496A	Nx	41	33008474	primary
PR00496A	Nx	42	32453888	primary
PR00496A	Nx	43	31661358	primary
PR00496A	Nx	44	30681551	primary
PR00496A	Nx	45	29841182	primary
PR00496A	Nx	46	28948172	primary
PR00496A	Nx	47	28941394	primary
PR00496A	Nx	48	28604754	primary
PR00496A	Nx	49	27120733	primary
PR00496A	Nx	50	25887457	primary
PR00496A	Nx	51	25602034	primary
PR00496A	Nx	52	25473777	primary
PR00496A	Nx	53	25161068	primary
PR00496A	Nx	54	24499436	primary
PR00496A	Nx	55	23737939	primary
PR00496A	Nx	56	23252928	primary
PR00496A	Nx	57	23065700	primary
PR00496A	Nx	58	21446359	primary
PR00496A	Nx	59	21443101	primary
PR00496A	Nx	60	20782741	primary
PR00496A	Nx	61	20559911	primary
PR00496A	Nx	62	20476518	primary
PR00496A	Nx	63	19906950	primary
PR00496A	Nx	64	19155881	primary
PR00496A	Nx	65	18380809	primary
PR00496A	Nx	66	18292377	primary
PR00496A	Nx	67	17745463	primary
PR00496A	Nx	68	15919822	primary
PR00496A	Nx	69	15118206	primary
PR00496A	Nx	70	14124490	primary
PR00496A	Nx	71	13348549	primary
PR00496A	Nx	72	12943627	primary
PR00496A	Nx	73	12571994	primary
PR00496A	Nx	74	12377531	primary
PR00496A	Nx	75	11636097	primary
PR00496A	Nx	76	11226410	primary
PR00496A	Nx	77	10899479	primary
PR00496A	Nx	78	10592147	primary
PR00496A	Nx	79	9913866	primary
PR00496A	Nx	80	9407868	primary
PR00496A	Nx	81	8641122	primary
PR00496A	Nx	82	8098342	primary
PR00496A	Nx	83	7522252	primary
PR00496A	Nx	84	7062151	primary
PR00496A	Nx	85	6533686	primary
PR00496A	Nx	86	5850701	primary
PR00496A	Nx	87	5351131	primary
PR00496A	Nx	88	5029254	primary
PR00496A	Nx	89	4717240	primary
PR00496A	Nx	90	4210994	primary
PR00496A	Nx	91	3882680	primary
PR00496A	Nx	92	3553520	primary
PR00496A	Nx	93	3137457	primary
PR00496A	Nx	94	2774682	primary
PR00496A	Nx	95	2520952	primary
PR00496A	Nx	96	2167389	primary
PR00496A	Nx	97	1619816	primary
PR00496A	Nx	98	1210823	primary
PR00496A	Nx	99	653946	primary
PR00496A	Nx	100	18681	primary
PR00496A	Lx	1	93620666	primary
PR00496A	Lx	2	93620666	primary
PR00496A	Lx	3	92179349	primary
PR00496A	Lx	4	92179349	primary
PR00496A	Lx	5	92179349	primary
PR00496A	Lx	6	63199223	primary
PR00496A	Lx	7	63199223	primary
PR00496A	Lx	8	61092058	primary
PR00496A	Lx	9	61092058	primary
PR00496A	Lx	10	57544842	primary
PR00496A	Lx	11	57028491	primary
PR00496A	Lx	12	57028491	primary
PR00496A	Lx	13	56905977	primary
PR00496A	Lx	14	56905977	primary
PR00496A	Lx	15	53131556	primary
PR00496A	Lx	16	50273859	primary
PR00496A	Lx	17	50273859	primary
PR00496A	Lx	18	49090839	primary
PR00496A	Lx	19	48889556	primary
PR00496A	Lx	20	48889556	primary
PR00496A	Lx	21	48641416	primary
PR00496A	Lx	22	46834763	primary
PR00496A	Lx	23	46834763	primary
PR00496A	Lx	24	44352005	primary
PR00496A	Lx	25	42656777	primary
PR00496A	Lx	26	40957858	primary
PR00496A	Lx	27	39828199	primary
PR00496A	Lx	28	39828199	primary
PR00496A	Lx	29	38443038	primary
PR00496A	Lx	30	37615265	primary
PR00496A	Lx	31	37540291	primary
PR00496A	Lx	32	37070232	primary
PR00496A	Lx	33	36843397	primary
PR00496A	Lx	34	36315821	primary
PR00496A	Lx	35	35410678	primary
PR00496A	Lx	36	35323889	primary
PR00496A	Lx	37	35132013	primary
PR00496A	Lx	38	33958291	primary
PR00496A	Lx	39	33404581	primary
PR00496A	Lx	40	33273539	primary
PR00496A	Lx	41	33008474	primary
PR00496A	Lx	42	32453888	primary
PR00496A	Lx	43	31661358	primary
PR00496A	Lx	44	30681551	primary
PR00496A	Lx	45	29841182	primary
PR00496A	Lx	46	28948172	primary
PR00496A	Lx	47	28941394	primary
PR00496A	Lx	48	28604754	primary
PR00496A	Lx	49	27120733	primary
PR00496A	Lx	50	25887457	primary
PR00496A	Lx	51	25602034	primary
PR00496A	Lx	52	25473777	primary
PR00496A	Lx	53	25161068	primary
PR00496A	Lx	54	24499436	primary
PR00496A	Lx	55	23737939	primary
PR00496A	Lx	56	23252928	primary
PR00496A	Lx	57	23065700	primary
PR00496A	Lx	58	21446359	primary
PR00496A	Lx	59	21443101	primary
PR00496A	Lx	60	20782741	primary
PR00496A	Lx	61	20559911	primary
PR00496A	Lx	62	20476518	primary
PR00496A	Lx	63	19906950	primary
PR00496A	Lx	64	19155881	primary
PR00496A	Lx	65	18380809	primary
PR00496A	Lx	66	18292377	primary
PR00496A	Lx	67	17745463	primary
PR00496A	Lx	68	15919822	primary
PR00496A	Lx	69	15118206	primary
PR00496A	Lx	70	14124490	primary
PR00496A	Lx	71	13348549	primary
PR00496A	Lx	72	12943627	primary
PR00496A	Lx	73	12571994	primary
PR00496A	Lx	74	12377531	primary
PR00496A	Lx	75	11636097	primary
PR00496A	Lx	76	11226410	primary
PR00496A	Lx	77	10899479	primary
PR00496A	Lx	78	10592147	primary
PR00496A	Lx	79	9913866	primary
PR00496A	Lx	80	9407868	primary
PR00496A	Lx	81	8641122	primary
PR00496A	Lx	82	8098342	primary
PR00496A	Lx	83	7522252	primary
PR00496A	Lx	84	7062151	primary
PR00496A	Lx	85	6533686	primary
PR00496A	Lx	86	5850701	primary
PR00496A	Lx	87	5351131	primary
PR00496A	Lx	88	5029254	primary
PR00496A	Lx	89	4717240	primary
PR00496A	Lx	90	4210994	primary
PR00496A	Lx	91	3882680	primary
PR00496A	Lx	92	3553520	primary
PR00496A	Lx	93	3137457	primary
PR00496A	Lx	94	2774682	primary
PR00496A	Lx	95	2520952	primary
PR00496A	Lx	96	2167389	primary
PR00496A	Lx	97	1619816	primary
PR00496A	Lx	98	1210823	primary
PR00496A	Lx	99	653946	primary
PR00496A	Lx	100	18681	primary
PR00496A	NGx	1	93620666	primary
PR00496A	NGx	2	93620666	primary
PR00496A	NGx	3	93620666	primary
PR00496A	NGx	4	92179349	primary
PR00496A	NGx	5	92179349	primary
PR00496A	NGx	6	92179349	primary
PR00496A	NGx	7	63199223	primary
PR00496A	NGx	8	63199223	primary
PR00496A	NGx	9	61092058	primary
PR00496A	NGx	10	61092058	primary
PR00496A	NGx	11	57544842	primary
PR00496A	NGx	12	57544842	primary
PR00496A	NGx	13	57028491	primary
PR00496A	NGx	14	57028491	primary
PR00496A	NGx	15	56905977	primary
PR00496A	NGx	16	53131556	primary
PR00496A	NGx	17	53131556	primary
PR00496A	NGx	18	50273859	primary
PR00496A	NGx	19	50273859	primary
PR00496A	NGx	20	49090839	primary
PR00496A	NGx	21	49090839	primary
PR00496A	NGx	22	48889556	primary
PR00496A	NGx	23	48641416	primary
PR00496A	NGx	24	48641416	primary
PR00496A	NGx	25	46834763	primary
PR00496A	NGx	26	44352005	primary
PR00496A	NGx	27	44352005	primary
PR00496A	NGx	28	42656777	primary
PR00496A	NGx	29	40957858	primary
PR00496A	NGx	30	40957858	primary
PR00496A	NGx	31	39828199	primary
PR00496A	NGx	32	38443038	primary
PR00496A	NGx	33	37615265	primary
PR00496A	NGx	34	37540291	primary
PR00496A	NGx	35	37540291	primary
PR00496A	NGx	36	37070232	primary
PR00496A	NGx	37	36843397	primary
PR00496A	NGx	38	36315821	primary
PR00496A	NGx	39	35410678	primary
PR00496A	NGx	40	35323889	primary
PR00496A	NGx	41	35323889	primary
PR00496A	NGx	42	35132013	primary
PR00496A	NGx	43	33958291	primary
PR00496A	NGx	44	33404581	primary
PR00496A	NGx	45	33273539	primary
PR00496A	NGx	46	33008474	primary
PR00496A	NGx	47	32453888	primary
PR00496A	NGx	48	31661358	primary
PR00496A	NGx	49	30681551	primary
PR00496A	NGx	50	29841182	primary
PR00496A	NGx	51	28948172	primary
PR00496A	NGx	52	28941394	primary
PR00496A	NGx	53	28604754	primary
PR00496A	NGx	54	27120733	primary
PR00496A	NGx	55	26577524	primary
PR00496A	NGx	56	25887457	primary
PR00496A	NGx	57	25602034	primary
PR00496A	NGx	58	25473777	primary
PR00496A	NGx	59	25161068	primary
PR00496A	NGx	60	24499436	primary
PR00496A	NGx	61	23737939	primary
PR00496A	NGx	62	23582699	primary
PR00496A	NGx	63	23065700	primary
PR00496A	NGx	64	21936060	primary
PR00496A	NGx	65	21446359	primary
PR00496A	NGx	66	20950456	primary
PR00496A	NGx	67	20782741	primary
PR00496A	NGx	68	20559911	primary
PR00496A	NGx	69	20476518	primary
PR00496A	NGx	70	19906950	primary
PR00496A	NGx	71	19502830	primary
PR00496A	NGx	72	18380809	primary
PR00496A	NGx	73	18292377	primary
PR00496A	NGx	74	17746870	primary
PR00496A	NGx	75	16578266	primary
PR00496A	NGx	76	15363180	primary
PR00496A	NGx	77	14946038	primary
PR00496A	NGx	78	14124490	primary
PR00496A	NGx	79	13348549	primary
PR00496A	NGx	80	12953453	primary
PR00496A	NGx	81	12571994	primary
PR00496A	NGx	82	12400829	primary
PR00496A	NGx	83	12009347	primary
PR00496A	NGx	84	11359245	primary
PR00496A	NGx	85	11148764	primary
PR00496A	NGx	86	10832433	primary
PR00496A	NGx	87	10592147	primary
PR00496A	NGx	88	9913866	primary
PR00496A	NGx	89	9499131	primary
PR00496A	NGx	90	8641122	primary
PR00496A	NGx	91	8280391	primary
PR00496A	NGx	92	7751839	primary
PR00496A	NGx	93	7462385	primary
PR00496A	NGx	94	7012482	primary
PR00496A	NGx	95	6239579	primary
PR00496A	NGx	96	5750560	primary
PR00496A	NGx	97	5351131	primary
PR00496A	NGx	98	5029254	primary
PR00496A	NGx	99	4768945	primary
PR00496A	NGx	100	4220993	primary
PR00496A	LGx	1	1	primary
PR00496A	LGx	2	1	primary
PR00496A	LGx	3	1	primary
PR00496A	LGx	4	2	primary
PR00496A	LGx	5	2	primary
PR00496A	LGx	6	2	primary
PR00496A	LGx	7	3	primary
PR00496A	LGx	8	3	primary
PR00496A	LGx	9	4	primary
PR00496A	LGx	10	4	primary
PR00496A	LGx	11	5	primary
PR00496A	LGx	12	5	primary
PR00496A	LGx	13	6	primary
PR00496A	LGx	14	6	primary
PR00496A	LGx	15	7	primary
PR00496A	LGx	16	8	primary
PR00496A	LGx	17	8	primary
PR00496A	LGx	18	9	primary
PR00496A	LGx	19	9	primary
PR00496A	LGx	20	10	primary
PR00496A	LGx	21	10	primary
PR00496A	LGx	22	11	primary
PR00496A	LGx	23	12	primary
PR00496A	LGx	24	12	primary
PR00496A	LGx	25	13	primary
PR00496A	LGx	26	14	primary
PR00496A	LGx	27	14	primary
PR00496A	LGx	28	15	primary
PR00496A	LGx	29	16	primary
PR00496A	LGx	30	16	primary
PR00496A	LGx	31	17	primary
PR00496A	LGx	32	18	primary
PR00496A	LGx	33	19	primary
PR00496A	LGx	34	20	primary
PR00496A	LGx	35	20	primary
PR00496A	LGx	36	21	primary
PR00496A	LGx	37	22	primary
PR00496A	LGx	38	23	primary
PR00496A	LGx	39	24	primary
PR00496A	LGx	40	25	primary
PR00496A	LGx	41	25	primary
PR00496A	LGx	42	26	primary
PR00496A	LGx	43	27	primary
PR00496A	LGx	44	28	primary
PR00496A	LGx	45	29	primary
PR00496A	LGx	46	30	primary
PR00496A	LGx	47	31	primary
PR00496A	LGx	48	32	primary
PR00496A	LGx	49	33	primary
PR00496A	LGx	50	34	primary
PR00496A	LGx	51	35	primary
PR00496A	LGx	52	36	primary
PR00496A	LGx	53	37	primary
PR00496A	LGx	54	38	primary
PR00496A	LGx	55	39	primary
PR00496A	LGx	56	40	primary
PR00496A	LGx	57	41	primary
PR00496A	LGx	58	42	primary
PR00496A	LGx	59	44	primary
PR00496A	LGx	60	45	primary
PR00496A	LGx	61	46	primary
PR00496A	LGx	62	47	primary
PR00496A	LGx	63	49	primary
PR00496A	LGx	64	50	primary
PR00496A	LGx	65	51	primary
PR00496A	LGx	66	53	primary
PR00496A	LGx	67	54	primary
PR00496A	LGx	68	56	primary
PR00496A	LGx	69	57	primary
PR00496A	LGx	70	59	primary
PR00496A	LGx	71	60	primary
PR00496A	LGx	72	62	primary
PR00496A	LGx	73	64	primary
PR00496A	LGx	74	65	primary
PR00496A	LGx	75	67	primary
PR00496A	LGx	76	69	primary
PR00496A	LGx	77	71	primary
PR00496A	LGx	78	73	primary
PR00496A	LGx	79	75	primary
PR00496A	LGx	80	77	primary
PR00496A	LGx	81	80	primary
PR00496A	LGx	82	82	primary
PR00496A	LGx	83	85	primary
PR00496A	LGx	84	87	primary
PR00496A	LGx	85	90	primary
PR00496A	LGx	86	93	primary
PR00496A	LGx	87	95	primary
PR00496A	LGx	88	98	primary
PR00496A	LGx	89	101	primary
PR00496A	LGx	90	105	primary
PR00496A	LGx	91	108	primary
PR00496A	LGx	92	112	primary
PR00496A	LGx	93	116	primary
PR00496A	LGx	94	120	primary
PR00496A	LGx	95	125	primary
PR00496A	LGx	96	130	primary
PR00496A	LGx	97	135	primary
PR00496A	LGx	98	141	primary
PR00496A	LGx	99	147	primary
PR00496A	LGx	100	154	primary
PR01223	auN	3110429773	435.39462	hap1
PR01223	auNG	3018593705	448.6408	hap1
PR01223	Nx	1	136068910	hap1
PR01223	Nx	2	136068910	hap1
PR01223	Nx	3	136068910	hap1
PR01223	Nx	4	136068910	hap1
PR01223	Nx	5	135699555	hap1
PR01223	Nx	6	135699555	hap1
PR01223	Nx	7	135699555	hap1
PR01223	Nx	8	135699555	hap1
PR01223	Nx	9	133925207	hap1
PR01223	Nx	10	133925207	hap1
PR01223	Nx	11	133925207	hap1
PR01223	Nx	12	133925207	hap1
PR01223	Nx	13	133925207	hap1
PR01223	Nx	14	106225241	hap1
PR01223	Nx	15	106225241	hap1
PR01223	Nx	16	106225241	hap1
PR01223	Nx	17	94102913	hap1
PR01223	Nx	18	94102913	hap1
PR01223	Nx	19	94102913	hap1
PR01223	Nx	20	89849478	hap1
PR01223	Nx	21	89849478	hap1
PR01223	Nx	22	89849478	hap1
PR01223	Nx	23	84367249	hap1
PR01223	Nx	24	84367249	hap1
PR01223	Nx	25	84367249	hap1
PR01223	Nx	26	81224847	hap1
PR01223	Nx	27	81224847	hap1
PR01223	Nx	28	79174241	hap1
PR01223	Nx	29	79174241	hap1
PR01223	Nx	30	79174241	hap1
PR01223	Nx	31	77336878	hap1
PR01223	Nx	32	77336878	hap1
PR01223	Nx	33	72144605	hap1
PR01223	Nx	34	72144605	hap1
PR01223	Nx	35	72144605	hap1
PR01223	Nx	36	67417507	hap1
PR01223	Nx	37	67417507	hap1
PR01223	Nx	38	65629315	hap1
PR01223	Nx	39	65629315	hap1
PR01223	Nx	40	65300807	hap1
PR01223	Nx	41	65300807	hap1
PR01223	Nx	42	64371993	hap1
PR01223	Nx	43	64371993	hap1
PR01223	Nx	44	63092222	hap1
PR01223	Nx	45	63092222	hap1
PR01223	Nx	46	61214084	hap1
PR01223	Nx	47	61214084	hap1
PR01223	Nx	48	56178720	hap1
PR01223	Nx	49	56178720	hap1
PR01223	Nx	50	49245477	hap1
PR01223	Nx	51	47678932	hap1
PR01223	Nx	52	47678932	hap1
PR01223	Nx	53	43730030	hap1
PR01223	Nx	54	42607007	hap1
PR01223	Nx	55	42607007	hap1
PR01223	Nx	56	35844135	hap1
PR01223	Nx	57	33839632	hap1
PR01223	Nx	58	33549557	hap1
PR01223	Nx	59	32320143	hap1
PR01223	Nx	60	29734201	hap1
PR01223	Nx	61	29260327	hap1
PR01223	Nx	62	29253098	hap1
PR01223	Nx	63	28969623	hap1
PR01223	Nx	64	25896577	hap1
PR01223	Nx	65	24279113	hap1
PR01223	Nx	66	23354780	hap1
PR01223	Nx	67	22802159	hap1
PR01223	Nx	68	21734848	hap1
PR01223	Nx	69	20829656	hap1
PR01223	Nx	70	20532052	hap1
PR01223	Nx	71	19365994	hap1
PR01223	Nx	72	18772668	hap1
PR01223	Nx	73	18447114	hap1
PR01223	Nx	74	17763424	hap1
PR01223	Nx	75	16687188	hap1
PR01223	Nx	76	16094612	hap1
PR01223	Nx	77	15722602	hap1
PR01223	Nx	78	15165638	hap1
PR01223	Nx	79	14508617	hap1
PR01223	Nx	80	13920556	hap1
PR01223	Nx	81	12279997	hap1
PR01223	Nx	82	11504854	hap1
PR01223	Nx	83	9969387	hap1
PR01223	Nx	84	9603854	hap1
PR01223	Nx	85	7889780	hap1
PR01223	Nx	86	7069845	hap1
PR01223	Nx	87	6046662	hap1
PR01223	Nx	88	5088030	hap1
PR01223	Nx	89	4454301	hap1
PR01223	Nx	90	3650627	hap1
PR01223	Nx	91	3268796	hap1
PR01223	Nx	92	2954146	hap1
PR01223	Nx	93	2536590	hap1
PR01223	Nx	94	1951042	hap1
PR01223	Nx	95	1661866	hap1
PR01223	Nx	96	1416385	hap1
PR01223	Nx	97	948287	hap1
PR01223	Nx	98	671786	hap1
PR01223	Nx	99	294912	hap1
PR01223	Nx	100	14503	hap1
PR01223	Lx	1	136068910	hap1
PR01223	Lx	2	136068910	hap1
PR01223	Lx	3	136068910	hap1
PR01223	Lx	4	136068910	hap1
PR01223	Lx	5	135699555	hap1
PR01223	Lx	6	135699555	hap1
PR01223	Lx	7	135699555	hap1
PR01223	Lx	8	135699555	hap1
PR01223	Lx	9	133925207	hap1
PR01223	Lx	10	133925207	hap1
PR01223	Lx	11	133925207	hap1
PR01223	Lx	12	133925207	hap1
PR01223	Lx	13	133925207	hap1
PR01223	Lx	14	106225241	hap1
PR01223	Lx	15	106225241	hap1
PR01223	Lx	16	106225241	hap1
PR01223	Lx	17	94102913	hap1
PR01223	Lx	18	94102913	hap1
PR01223	Lx	19	94102913	hap1
PR01223	Lx	20	89849478	hap1
PR01223	Lx	21	89849478	hap1
PR01223	Lx	22	89849478	hap1
PR01223	Lx	23	84367249	hap1
PR01223	Lx	24	84367249	hap1
PR01223	Lx	25	84367249	hap1
PR01223	Lx	26	81224847	hap1
PR01223	Lx	27	81224847	hap1
PR01223	Lx	28	79174241	hap1
PR01223	Lx	29	79174241	hap1
PR01223	Lx	30	79174241	hap1
PR01223	Lx	31	77336878	hap1
PR01223	Lx	32	77336878	hap1
PR01223	Lx	33	72144605	hap1
PR01223	Lx	34	72144605	hap1
PR01223	Lx	35	72144605	hap1
PR01223	Lx	36	67417507	hap1
PR01223	Lx	37	67417507	hap1
PR01223	Lx	38	65629315	hap1
PR01223	Lx	39	65629315	hap1
PR01223	Lx	40	65300807	hap1
PR01223	Lx	41	65300807	hap1
PR01223	Lx	42	64371993	hap1
PR01223	Lx	43	64371993	hap1
PR01223	Lx	44	63092222	hap1
PR01223	Lx	45	63092222	hap1
PR01223	Lx	46	61214084	hap1
PR01223	Lx	47	61214084	hap1
PR01223	Lx	48	56178720	hap1
PR01223	Lx	49	56178720	hap1
PR01223	Lx	50	49245477	hap1
PR01223	Lx	51	47678932	hap1
PR01223	Lx	52	47678932	hap1
PR01223	Lx	53	43730030	hap1
PR01223	Lx	54	42607007	hap1
PR01223	Lx	55	42607007	hap1
PR01223	Lx	56	35844135	hap1
PR01223	Lx	57	33839632	hap1
PR01223	Lx	58	33549557	hap1
PR01223	Lx	59	32320143	hap1
PR01223	Lx	60	29734201	hap1
PR01223	Lx	61	29260327	hap1
PR01223	Lx	62	29253098	hap1
PR01223	Lx	63	28969623	hap1
PR01223	Lx	64	25896577	hap1
PR01223	Lx	65	24279113	hap1
PR01223	Lx	66	23354780	hap1
PR01223	Lx	67	22802159	hap1
PR01223	Lx	68	21734848	hap1
PR01223	Lx	69	20829656	hap1
PR01223	Lx	70	20532052	hap1
PR01223	Lx	71	19365994	hap1
PR01223	Lx	72	18772668	hap1
PR01223	Lx	73	18447114	hap1
PR01223	Lx	74	17763424	hap1
PR01223	Lx	75	16687188	hap1
PR01223	Lx	76	16094612	hap1
PR01223	Lx	77	15722602	hap1
PR01223	Lx	78	15165638	hap1
PR01223	Lx	79	14508617	hap1
PR01223	Lx	80	13920556	hap1
PR01223	Lx	81	12279997	hap1
PR01223	Lx	82	11504854	hap1
PR01223	Lx	83	9969387	hap1
PR01223	Lx	84	9603854	hap1
PR01223	Lx	85	7889780	hap1
PR01223	Lx	86	7069845	hap1
PR01223	Lx	87	6046662	hap1
PR01223	Lx	88	5088030	hap1
PR01223	Lx	89	4454301	hap1
PR01223	Lx	90	3650627	hap1
PR01223	Lx	91	3268796	hap1
PR01223	Lx	92	2954146	hap1
PR01223	Lx	93	2536590	hap1
PR01223	Lx	94	1951042	hap1
PR01223	Lx	95	1661866	hap1
PR01223	Lx	96	1416385	hap1
PR01223	Lx	97	948287	hap1
PR01223	Lx	98	671786	hap1
PR01223	Lx	99	294912	hap1
PR01223	Lx	100	14503	hap1
PR01223	NGx	1	136068910	hap1
PR01223	NGx	2	136068910	hap1
PR01223	NGx	3	136068910	hap1
PR01223	NGx	4	136068910	hap1
PR01223	NGx	5	135699555	hap1
PR01223	NGx	6	135699555	hap1
PR01223	NGx	7	135699555	hap1
PR01223	NGx	8	135699555	hap1
PR01223	NGx	9	135699555	hap1
PR01223	NGx	10	133925207	hap1
PR01223	NGx	11	133925207	hap1
PR01223	NGx	12	133925207	hap1
PR01223	NGx	13	133925207	hap1
PR01223	NGx	14	106225241	hap1
PR01223	NGx	15	106225241	hap1
PR01223	NGx	16	106225241	hap1
PR01223	NGx	17	94102913	hap1
PR01223	NGx	18	94102913	hap1
PR01223	NGx	19	94102913	hap1
PR01223	NGx	20	94102913	hap1
PR01223	NGx	21	89849478	hap1
PR01223	NGx	22	89849478	hap1
PR01223	NGx	23	89849478	hap1
PR01223	NGx	24	84367249	hap1
PR01223	NGx	25	84367249	hap1
PR01223	NGx	26	81224847	hap1
PR01223	NGx	27	81224847	hap1
PR01223	NGx	28	81224847	hap1
PR01223	NGx	29	79174241	hap1
PR01223	NGx	30	79174241	hap1
PR01223	NGx	31	79174241	hap1
PR01223	NGx	32	77336878	hap1
PR01223	NGx	33	77336878	hap1
PR01223	NGx	34	72144605	hap1
PR01223	NGx	35	72144605	hap1
PR01223	NGx	36	72144605	hap1
PR01223	NGx	37	67417507	hap1
PR01223	NGx	38	67417507	hap1
PR01223	NGx	39	65629315	hap1
PR01223	NGx	40	65629315	hap1
PR01223	NGx	41	65300807	hap1
PR01223	NGx	42	65300807	hap1
PR01223	NGx	43	64371993	hap1
PR01223	NGx	44	64371993	hap1
PR01223	NGx	45	63092222	hap1
PR01223	NGx	46	63092222	hap1
PR01223	NGx	47	61214084	hap1
PR01223	NGx	48	61214084	hap1
PR01223	NGx	49	56178720	hap1
PR01223	NGx	50	56178720	hap1
PR01223	NGx	51	49245477	hap1
PR01223	NGx	52	49245477	hap1
PR01223	NGx	53	47678932	hap1
PR01223	NGx	54	47678932	hap1
PR01223	NGx	55	43730030	hap1
PR01223	NGx	56	42607007	hap1
PR01223	NGx	57	35844135	hap1
PR01223	NGx	58	35844135	hap1
PR01223	NGx	59	33839632	hap1
PR01223	NGx	60	33549557	hap1
PR01223	NGx	61	32320143	hap1
PR01223	NGx	62	29734201	hap1
PR01223	NGx	63	29260327	hap1
PR01223	NGx	64	29253098	hap1
PR01223	NGx	65	28969623	hap1
PR01223	NGx	66	25896577	hap1
PR01223	NGx	67	24279113	hap1
PR01223	NGx	68	23354780	hap1
PR01223	NGx	69	22802159	hap1
PR01223	NGx	70	21734848	hap1
PR01223	NGx	71	20829656	hap1
PR01223	NGx	72	20534834	hap1
PR01223	NGx	73	19365994	hap1
PR01223	NGx	74	18775288	hap1
PR01223	NGx	75	18447114	hap1
PR01223	NGx	76	17763424	hap1
PR01223	NGx	77	16687188	hap1
PR01223	NGx	78	16625539	hap1
PR01223	NGx	79	15771680	hap1
PR01223	NGx	80	15561697	hap1
PR01223	NGx	81	14883618	hap1
PR01223	NGx	82	14471430	hap1
PR01223	NGx	83	13102629	hap1
PR01223	NGx	84	11814658	hap1
PR01223	NGx	85	10155654	hap1
PR01223	NGx	86	9901102	hap1
PR01223	NGx	87	8127991	hap1
PR01223	NGx	88	7329945	hap1
PR01223	NGx	89	6799318	hap1
PR01223	NGx	90	5247031	hap1
PR01223	NGx	91	4689292	hap1
PR01223	NGx	92	3962432	hap1
PR01223	NGx	93	3551638	hap1
PR01223	NGx	94	3219038	hap1
PR01223	NGx	95	2860539	hap1
PR01223	NGx	96	2475357	hap1
PR01223	NGx	97	1930914	hap1
PR01223	NGx	98	1630025	hap1
PR01223	NGx	99	1398865	hap1
PR01223	NGx	100	930462	hap1
PR01223	LGx	1	1	hap1
PR01223	LGx	2	1	hap1
PR01223	LGx	3	1	hap1
PR01223	LGx	4	1	hap1
PR01223	LGx	5	2	hap1
PR01223	LGx	6	2	hap1
PR01223	LGx	7	2	hap1
PR01223	LGx	8	2	hap1
PR01223	LGx	9	2	hap1
PR01223	LGx	10	3	hap1
PR01223	LGx	11	3	hap1
PR01223	LGx	12	3	hap1
PR01223	LGx	13	3	hap1
PR01223	LGx	14	4	hap1
PR01223	LGx	15	4	hap1
PR01223	LGx	16	4	hap1
PR01223	LGx	17	5	hap1
PR01223	LGx	18	5	hap1
PR01223	LGx	19	5	hap1
PR01223	LGx	20	5	hap1
PR01223	LGx	21	6	hap1
PR01223	LGx	22	6	hap1
PR01223	LGx	23	6	hap1
PR01223	LGx	24	7	hap1
PR01223	LGx	25	7	hap1
PR01223	LGx	26	8	hap1
PR01223	LGx	27	8	hap1
PR01223	LGx	28	8	hap1
PR01223	LGx	29	9	hap1
PR01223	LGx	30	9	hap1
PR01223	LGx	31	9	hap1
PR01223	LGx	32	10	hap1
PR01223	LGx	33	10	hap1
PR01223	LGx	34	11	hap1
PR01223	LGx	35	11	hap1
PR01223	LGx	36	11	hap1
PR01223	LGx	37	12	hap1
PR01223	LGx	38	12	hap1
PR01223	LGx	39	13	hap1
PR01223	LGx	40	13	hap1
PR01223	LGx	41	14	hap1
PR01223	LGx	42	14	hap1
PR01223	LGx	43	15	hap1
PR01223	LGx	44	15	hap1
PR01223	LGx	45	16	hap1
PR01223	LGx	46	16	hap1
PR01223	LGx	47	17	hap1
PR01223	LGx	48	17	hap1
PR01223	LGx	49	18	hap1
PR01223	LGx	50	18	hap1
PR01223	LGx	51	19	hap1
PR01223	LGx	52	19	hap1
PR01223	LGx	53	20	hap1
PR01223	LGx	54	20	hap1
PR01223	LGx	55	21	hap1
PR01223	LGx	56	22	hap1
PR01223	LGx	57	23	hap1
PR01223	LGx	58	23	hap1
PR01223	LGx	59	24	hap1
PR01223	LGx	60	25	hap1
PR01223	LGx	61	26	hap1
