genomeName	stat	v1	v2	type
PR00512	Nx	18	90793646.0	primary
PR00512	Nx	19	88856495.0	primary
PR00512	Nx	20	88856495.0	primary
PR00512	Nx	21	87382675.0	primary
PR00512	Nx	22	87382675.0	primary
PR00512	Nx	23	87382675.0	primary
PR00512	Nx	24	79585127.0	primary
PR00512	Nx	25	79585127.0	primary
PR00512	Nx	26	76206171.0	primary
PR00512	Nx	27	76206171.0	primary
PR00512	Nx	28	76206171.0	primary
PR00512	Nx	29	74961951.0	primary
PR00512	Nx	30	74961951.0	primary
PR00512	Nx	31	74314688.0	primary
PR00512	Nx	32	74314688.0	primary
PR00512	Nx	33	63034963.0	primary
PR00512	Nx	34	63034963.0	primary
PR00512	Nx	35	62210445.0	primary
PR00512	Nx	36	62210445.0	primary
PR00512	Nx	37	59397525.0	primary
PR00512	Nx	38	59397525.0	primary
PR00512	Nx	39	58343008.0	primary
PR00512	Nx	40	58343008.0	primary
PR00512	Nx	41	57969106.0	primary
PR00512	Nx	42	57969106.0	primary
PR00512	Nx	43	56869757.0	primary
PR00512	Nx	44	55571136.0	primary
PR00512	Nx	45	55571136.0	primary
PR00512	Nx	46	53273921.0	primary
PR00512	Nx	47	53273921.0	primary
PR00512	Nx	48	50789576.0	primary
PR00512	Nx	49	49709016.0	primary
PR00512	Nx	50	49709016.0	primary
PR00512	Nx	51	47394916.0	primary
PR00512	Nx	52	46637301.0	primary
PR00512	Nx	53	46637301.0	primary
PR00512	Nx	54	44777146.0	primary
PR00512	Nx	55	43678238.0	primary
PR00512	Nx	56	42368305.0	primary
PR00512	Nx	57	42368305.0	primary
PR00512	Nx	58	41295050.0	primary
PR00512	Nx	59	41213452.0	primary
PR00512	Nx	60	37474383.0	primary
PR00512	Nx	61	37346598.0	primary
PR00512	Nx	62	37346598.0	primary
PR00512	Nx	63	35611187.0	primary
PR00512	Nx	64	35448462.0	primary
PR00512	Nx	65	35241949.0	primary
PR00512	Nx	66	33529964.0	primary
PR00512	Nx	67	31930629.0	primary
PR00512	Nx	68	31440602.0	primary
PR00512	Nx	69	31380173.0	primary
PR00512	Nx	70	30506127.0	primary
PR00512	Nx	71	28989137.0	primary
PR00512	Nx	72	24612051.0	primary
PR00512	Nx	73	21583143.0	primary
PR00512	Nx	74	21499954.0	primary
PR00512	Nx	75	19596642.0	primary
PR00512	Nx	76	18405935.0	primary
PR00512	Nx	77	17011091.0	primary
PR00512	Nx	78	16514792.0	primary
PR00512	Nx	79	16396469.0	primary
PR00512	Nx	80	15726261.0	primary
PR00512	Nx	81	14362341.0	primary
PR00512	Nx	82	13009703.0	primary
PR00512	Nx	83	12505415.0	primary
PR00512	Nx	84	12374390.0	primary
PR00512	Nx	85	7814540.0	primary
PR00512	Nx	86	6890494.0	primary
PR00512	Nx	87	6092650.0	primary
PR00512	Nx	88	4498412.0	primary
PR00512	Nx	89	3440937.0	primary
PR00512	Nx	90	3109960.0	primary
PR00512	Nx	91	2756609.0	primary
PR00512	Nx	92	2461627.0	primary
PR00512	Nx	93	2002756.0	primary
PR00512	Nx	94	1689815.0	primary
PR00512	Nx	95	1441953.0	primary
PR00512	Nx	96	1154017.0	primary
PR00512	Nx	97	865843.0	primary
PR00512	Nx	98	587105.0	primary
PR00512	Nx	99	351896.0	primary
PR00512	Nx	100	13199.0	primary
PR00512	Lx	1	160194412.0	primary
PR00512	Lx	2	160194412.0	primary
PR00512	Lx	3	160194412.0	primary
PR00512	Lx	4	160194412.0	primary
PR00512	Lx	5	132376628.0	primary
PR00512	Lx	6	132376628.0	primary
PR00512	Lx	7	132376628.0	primary
PR00512	Lx	8	132376628.0	primary
PR00512	Lx	9	132376628.0	primary
PR00512	Lx	10	105409861.0	primary
PR00512	Lx	11	105409861.0	primary
PR00512	Lx	12	105409861.0	primary
PR00512	Lx	13	99115566.0	primary
PR00512	Lx	14	99115566.0	primary
PR00512	Lx	15	99115566.0	primary
PR00512	Lx	16	90793646.0	primary
PR00512	Lx	17	90793646.0	primary
PR00512	Lx	18	90793646.0	primary
PR00512	Lx	19	88856495.0	primary
PR00512	Lx	20	88856495.0	primary
PR00512	Lx	21	87382675.0	primary
PR00512	Lx	22	87382675.0	primary
PR00512	Lx	23	87382675.0	primary
PR00512	Lx	24	79585127.0	primary
PR00512	Lx	25	79585127.0	primary
PR00512	Lx	26	76206171.0	primary
PR00512	Lx	27	76206171.0	primary
PR00512	Lx	28	76206171.0	primary
PR00512	Lx	29	74961951.0	primary
PR00512	Lx	30	74961951.0	primary
PR00512	Lx	31	74314688.0	primary
PR00512	Lx	32	74314688.0	primary
PR00512	Lx	33	63034963.0	primary
PR00512	Lx	34	63034963.0	primary
PR00512	Lx	35	62210445.0	primary
PR00512	Lx	36	62210445.0	primary
PR00512	Lx	37	59397525.0	primary
PR00512	Lx	38	59397525.0	primary
PR00512	Lx	39	58343008.0	primary
PR00512	Lx	40	58343008.0	primary
PR00512	Lx	41	57969106.0	primary
PR00512	Lx	42	57969106.0	primary
PR00512	Lx	43	56869757.0	primary
PR00512	Lx	44	55571136.0	primary
PR00512	Lx	45	55571136.0	primary
PR00512	Lx	46	53273921.0	primary
PR00512	Lx	47	53273921.0	primary
PR00512	Lx	48	50789576.0	primary
PR00512	Lx	49	49709016.0	primary
PR00512	Lx	50	49709016.0	primary
PR00512	Lx	51	47394916.0	primary
PR00512	Lx	52	46637301.0	primary
PR00512	Lx	53	46637301.0	primary
PR00512	Lx	54	44777146.0	primary
PR00512	Lx	55	43678238.0	primary
PR00512	Lx	56	42368305.0	primary
PR00512	Lx	57	42368305.0	primary
PR00512	Lx	58	41295050.0	primary
PR00512	Lx	59	41213452.0	primary
PR00512	Lx	60	37474383.0	primary
PR00512	Lx	61	37346598.0	primary
PR00512	Lx	62	37346598.0	primary
PR00512	Lx	63	35611187.0	primary
PR00512	Lx	64	35448462.0	primary
PR00512	Lx	65	35241949.0	primary
PR00512	Lx	66	33529964.0	primary
PR00512	Lx	67	31930629.0	primary
PR00512	Lx	68	31440602.0	primary
PR00512	Lx	69	31380173.0	primary
PR00512	Lx	70	30506127.0	primary
PR00512	Lx	71	28989137.0	primary
PR00512	Lx	72	24612051.0	primary
PR00512	Lx	73	21583143.0	primary
PR00512	Lx	74	21499954.0	primary
PR00512	Lx	75	19596642.0	primary
PR00512	Lx	76	18405935.0	primary
PR00512	Lx	77	17011091.0	primary
PR00512	Lx	78	16514792.0	primary
PR00512	Lx	79	16396469.0	primary
PR00512	Lx	80	15726261.0	primary
PR00512	Lx	81	14362341.0	primary
PR00512	Lx	82	13009703.0	primary
PR00512	Lx	83	12505415.0	primary
PR00512	Lx	84	12374390.0	primary
PR00512	Lx	85	7814540.0	primary
PR00512	Lx	86	6890494.0	primary
PR00512	Lx	87	6092650.0	primary
PR00512	Lx	88	4498412.0	primary
PR00512	Lx	89	3440937.0	primary
PR00512	Lx	90	3109960.0	primary
PR00512	Lx	91	2756609.0	primary
PR00512	Lx	92	2461627.0	primary
PR00512	Lx	93	2002756.0	primary
PR00512	Lx	94	1689815.0	primary
PR00512	Lx	95	1441953.0	primary
PR00512	Lx	96	1154017.0	primary
PR00512	Lx	97	865843.0	primary
PR00512	Lx	98	587105.0	primary
PR00512	Lx	99	351896.0	primary
PR00512	Lx	100	13199.0	primary
PR00512	NGx	1	160194412.0	primary
PR00512	NGx	2	160194412.0	primary
PR00512	NGx	3	160194412.0	primary
PR00512	NGx	4	160194412.0	primary
PR00512	NGx	5	160194412.0	primary
PR00512	NGx	6	132376628.0	primary
PR00512	NGx	7	132376628.0	primary
PR00512	NGx	8	132376628.0	primary
PR00512	NGx	9	132376628.0	primary
PR00512	NGx	10	105409861.0	primary
PR00512	NGx	11	105409861.0	primary
PR00512	NGx	12	105409861.0	primary
PR00512	NGx	13	105409861.0	primary
PR00512	NGx	14	99115566.0	primary
PR00512	NGx	15	99115566.0	primary
PR00512	NGx	16	99115566.0	primary
PR00512	NGx	17	90793646.0	primary
PR00512	NGx	18	90793646.0	primary
PR00512	NGx	19	90793646.0	primary
PR00512	NGx	20	88856495.0	primary
PR00512	NGx	21	88856495.0	primary
PR00512	NGx	22	88856495.0	primary
PR00512	NGx	23	87382675.0	primary
PR00512	NGx	24	87382675.0	primary
PR00512	NGx	25	87382675.0	primary
PR00512	NGx	26	79585127.0	primary
PR00512	NGx	27	79585127.0	primary
PR00512	NGx	28	76206171.0	primary
PR00512	NGx	29	76206171.0	primary
PR00512	NGx	30	76206171.0	primary
PR00512	NGx	31	74961951.0	primary
PR00512	NGx	32	74961951.0	primary
PR00512	NGx	33	74314688.0	primary
PR00512	NGx	34	74314688.0	primary
PR00512	NGx	35	74314688.0	primary
PR00512	NGx	36	63034963.0	primary
PR00512	NGx	37	63034963.0	primary
PR00512	NGx	38	62210445.0	primary
PR00512	NGx	39	62210445.0	primary
PR00512	NGx	40	59397525.0	primary
PR00512	NGx	41	59397525.0	primary
PR00512	NGx	42	58343008.0	primary
PR00512	NGx	43	58343008.0	primary
PR00512	NGx	44	57969106.0	primary
PR00512	NGx	45	57969106.0	primary
PR00512	NGx	46	56869757.0	primary
PR00512	NGx	47	56869757.0	primary
PR00512	NGx	48	55571136.0	primary
PR00512	NGx	49	55571136.0	primary
PR00512	NGx	50	53273921.0	primary
PR00512	NGx	51	50789576.0	primary
PR00512	NGx	52	50789576.0	primary
PR00512	NGx	53	49709016.0	primary
PR00512	NGx	54	49709016.0	primary
PR00512	NGx	55	47394916.0	primary
PR00512	NGx	56	46637301.0	primary
PR00512	NGx	57	46637301.0	primary
PR00512	NGx	58	44777146.0	primary
PR00512	NGx	59	43678238.0	primary
PR00512	NGx	60	43678238.0	primary
PR00512	NGx	61	42368305.0	primary
PR00512	NGx	62	41295050.0	primary
PR00512	NGx	63	41295050.0	primary
PR00512	NGx	64	41213452.0	primary
PR00512	NGx	65	37474383.0	primary
PR00512	NGx	66	37346598.0	primary
PR00512	NGx	67	35611187.0	primary
PR00512	NGx	68	35611187.0	primary
PR00512	NGx	69	35448462.0	primary
PR00512	NGx	70	35241949.0	primary
PR00512	NGx	71	33529964.0	primary
PR00512	NGx	72	31930629.0	primary
PR00512	NGx	73	31440602.0	primary
PR00512	NGx	74	31380173.0	primary
PR00512	NGx	75	30506127.0	primary
PR00512	NGx	76	28989137.0	primary
PR00512	NGx	77	24965148.0	primary
PR00512	NGx	78	24612051.0	primary
PR00512	NGx	79	21499954.0	primary
PR00512	NGx	80	19862817.0	primary
PR00512	NGx	81	19415607.0	primary
PR00512	NGx	82	18405935.0	primary
PR00512	NGx	83	17011091.0	primary
PR00512	NGx	84	16514792.0	primary
PR00512	NGx	85	16396469.0	primary
PR00512	NGx	86	15805594.0	primary
PR00512	NGx	87	15472640.0	primary
PR00512	NGx	88	13096882.0	primary
PR00512	NGx	89	12595467.0	primary
PR00512	NGx	90	12391043.0	primary
PR00512	NGx	91	9680299.0	primary
PR00512	NGx	92	7490806.0	primary
PR00512	NGx	93	6635320.0	primary
PR00512	NGx	94	5162235.0	primary
PR00512	NGx	95	4414276.0	primary
PR00512	NGx	96	3404291.0	primary
PR00512	NGx	97	3091890.0	primary
PR00512	NGx	98	2745730.0	primary
PR00512	NGx	99	2475584.0	primary
PR00512	NGx	100	2077972.0	primary
PR00512	LGx	1	1.0	primary
PR00512	LGx	2	1.0	primary
PR00512	LGx	3	1.0	primary
PR00512	LGx	4	1.0	primary
PR00512	LGx	5	1.0	primary
PR00512	LGx	6	2.0	primary
PR00512	LGx	7	2.0	primary
PR00512	LGx	8	2.0	primary
PR00512	LGx	9	2.0	primary
PR00512	LGx	10	3.0	primary
PR00512	LGx	11	3.0	primary
PR00512	LGx	12	3.0	primary
PR00512	LGx	13	3.0	primary
PR00512	LGx	14	4.0	primary
PR00512	LGx	15	4.0	primary
PR00512	LGx	16	4.0	primary
PR00512	LGx	17	5.0	primary
PR00512	LGx	18	5.0	primary
PR00512	LGx	19	5.0	primary
PR00512	LGx	20	6.0	primary
PR00512	LGx	21	6.0	primary
PR00512	LGx	22	6.0	primary
PR00512	LGx	23	7.0	primary
PR00512	LGx	24	7.0	primary
PR00512	LGx	25	7.0	primary
PR00512	LGx	26	8.0	primary
PR00512	LGx	27	8.0	primary
PR00512	LGx	28	9.0	primary
PR00512	LGx	29	9.0	primary
PR00512	LGx	30	9.0	primary
PR00512	LGx	31	10.0	primary
PR00512	LGx	32	10.0	primary
PR00512	LGx	33	11.0	primary
PR00512	LGx	34	11.0	primary
PR00512	LGx	35	11.0	primary
PR00512	LGx	36	12.0	primary
PR00512	LGx	37	12.0	primary
PR00512	LGx	38	13.0	primary
PR00512	LGx	39	13.0	primary
PR00512	LGx	40	14.0	primary
PR00512	LGx	41	14.0	primary
PR00512	LGx	42	15.0	primary
PR00512	LGx	43	15.0	primary
PR00512	LGx	44	16.0	primary
PR00512	LGx	45	16.0	primary
PR00512	LGx	46	17.0	primary
PR00512	LGx	47	17.0	primary
PR00512	LGx	48	18.0	primary
PR00512	LGx	49	18.0	primary
PR00512	LGx	50	19.0	primary
PR00512	LGx	51	20.0	primary
PR00512	LGx	52	20.0	primary
PR00512	LGx	53	21.0	primary
PR00512	LGx	54	21.0	primary
PR00512	LGx	55	22.0	primary
PR00512	LGx	56	23.0	primary
PR00512	LGx	57	23.0	primary
PR00512	LGx	58	24.0	primary
PR00512	LGx	59	25.0	primary
PR00512	LGx	60	25.0	primary
PR00512	LGx	61	26.0	primary
PR00512	LGx	62	27.0	primary
PR00512	LGx	63	27.0	primary
PR00512	LGx	64	28.0	primary
PR00512	LGx	65	29.0	primary
PR00512	LGx	66	30.0	primary
PR00512	LGx	67	31.0	primary
PR00512	LGx	68	31.0	primary
PR00512	LGx	69	32.0	primary
PR00512	LGx	70	33.0	primary
PR00512	LGx	71	34.0	primary
PR00512	LGx	72	35.0	primary
PR00512	LGx	73	36.0	primary
PR00512	LGx	74	37.0	primary
PR00512	LGx	75	38.0	primary
PR00512	LGx	76	39.0	primary
PR00512	LGx	77	40.0	primary
PR00512	LGx	78	41.0	primary
PR00512	LGx	79	43.0	primary
PR00512	LGx	80	44.0	primary
PR00512	LGx	81	46.0	primary
PR00512	LGx	82	47.0	primary
PR00512	LGx	83	49.0	primary
PR00512	LGx	84	51.0	primary
PR00512	LGx	85	52.0	primary
PR00512	LGx	86	54.0	primary
PR00512	LGx	87	56.0	primary
PR00512	LGx	88	58.0	primary
PR00512	LGx	89	61.0	primary
PR00512	LGx	90	63.0	primary
PR00512	LGx	91	66.0	primary
PR00512	LGx	92	70.0	primary
PR00512	LGx	93	74.0	primary
PR00512	LGx	94	79.0	primary
PR00512	LGx	95	85.0	primary
PR00512	LGx	96	93.0	primary
PR00512	LGx	97	102.0	primary
PR00512	LGx	98	113.0	primary
PR00512	LGx	99	124.0	primary
PR00512	LGx	100	137.0	primary
PR01225	auN	3118959625	773.49603	hap1
PR01225	auNG	3018593705	799.2141	hap1
PR01225	Nx	1	93323191.0	hap1
PR01225	Nx	2	93323191.0	hap1
PR01225	Nx	3	78978505.0	hap1
PR01225	Nx	4	78978505.0	hap1
PR01225	Nx	5	78978505.0	hap1
PR01225	Nx	6	65020996.0	hap1
PR01225	Nx	7	65020996.0	hap1
PR01225	Nx	8	64046946.0	hap1
PR01225	Nx	9	64046946.0	hap1
PR01225	Nx	10	63308294.0	hap1
PR01225	Nx	11	63308294.0	hap1
PR01225	Nx	12	58882452.0	hap1
PR01225	Nx	13	58882452.0	hap1
PR01225	Nx	14	57867932.0	hap1
PR01225	Nx	15	57867932.0	hap1
PR01225	Nx	16	50051663.0	hap1
PR01225	Nx	17	50051663.0	hap1
PR01225	Nx	18	46888227.0	hap1
PR01225	Nx	19	46801176.0	hap1
PR01225	Nx	20	46801176.0	hap1
PR01225	Nx	21	46396486.0	hap1
PR01225	Nx	22	45913243.0	hap1
PR01225	Nx	23	45913243.0	hap1
PR01225	Nx	24	35881521.0	hap1
PR01225	Nx	25	35467527.0	hap1
PR01225	Nx	26	35109564.0	hap1
PR01225	Nx	27	33958686.0	hap1
PR01225	Nx	28	32201055.0	hap1
PR01225	Nx	29	30478446.0	hap1
PR01225	Nx	30	29244982.0	hap1
PR01225	Nx	31	29217484.0	hap1
PR01225	Nx	32	28973215.0	hap1
PR01225	Nx	33	28966847.0	hap1
PR01225	Nx	34	28763602.0	hap1
PR01225	Nx	35	27812659.0	hap1
PR01225	Nx	36	26851708.0	hap1
PR01225	Nx	37	26251840.0	hap1
PR01225	Nx	38	26125393.0	hap1
PR01225	Nx	39	25516993.0	hap1
PR01225	Nx	40	25476152.0	hap1
PR01225	Nx	41	24077841.0	hap1
PR01225	Nx	42	24054313.0	hap1
PR01225	Nx	43	23443503.0	hap1
PR01225	Nx	44	22322061.0	hap1
PR01225	Nx	45	22057805.0	hap1
PR01225	Nx	46	21403521.0	hap1
PR01225	Nx	47	20962208.0	hap1
PR01225	Nx	48	20661668.0	hap1
PR01225	Nx	49	20093366.0	hap1
PR01225	Nx	50	20075427.0	hap1
PR01225	Nx	51	19876729.0	hap1
PR01225	Nx	52	17080541.0	hap1
PR01225	Nx	53	16128021.0	hap1
PR01225	Nx	54	15407423.0	hap1
PR01225	Nx	55	15002520.0	hap1
PR01225	Nx	56	14829982.0	hap1
PR01225	Nx	57	14678136.0	hap1
PR01225	Nx	58	14569668.0	hap1
PR01225	Nx	59	14386678.0	hap1
PR01225	Nx	60	13645736.0	hap1
PR01225	Nx	61	13304627.0	hap1
PR01225	Nx	62	13160200.0	hap1
PR01225	Nx	63	13087216.0	hap1
PR01225	Nx	64	12892810.0	hap1
PR01225	Nx	65	12449088.0	hap1
PR01225	Nx	66	11572281.0	hap1
PR01225	Nx	67	11276358.0	hap1
PR01225	Nx	68	10849635.0	hap1
PR01225	Nx	69	10338927.0	hap1
PR01225	Nx	70	10016905.0	hap1
PR01225	Nx	71	9233996.0	hap1
PR01225	Nx	72	8798792.0	hap1
PR01225	Nx	73	7973068.0	hap1
PR01225	Nx	74	7467742.0	hap1
PR01225	Nx	75	7163322.0	hap1
PR01225	Nx	76	7051993.0	hap1
PR01225	Nx	77	6380666.0	hap1
PR01225	Nx	78	6101856.0	hap1
PR01225	Nx	79	5392602.0	hap1
PR01225	Nx	80	4949869.0	hap1
PR01225	Nx	81	4470901.0	hap1
PR01225	Nx	82	3791777.0	hap1
PR01225	Nx	83	3375716.0	hap1
PR01225	Nx	84	3087335.0	hap1
PR01225	Nx	85	2777768.0	hap1
PR01225	Nx	86	2513135.0	hap1
PR01225	Nx	87	2333391.0	hap1
PR01225	Nx	88	2108362.0	hap1
PR01225	Nx	89	1811485.0	hap1
PR01225	Nx	90	1504979.0	hap1
PR01225	Nx	91	1290384.0	hap1
PR01225	Nx	92	1153003.0	hap1
PR01225	Nx	93	1012186.0	hap1
PR01225	Nx	94	836372.0	hap1
PR01225	Nx	95	660074.0	hap1
PR01225	Nx	96	554431.0	hap1
PR01225	Nx	97	434567.0	hap1
PR01225	Nx	98	288584.0	hap1
PR01225	Nx	99	156822.0	hap1
PR01225	Nx	100	7883.0	hap1
PR01225	Lx	1	93323191.0	hap1
PR01225	Lx	2	93323191.0	hap1
PR01225	Lx	3	78978505.0	hap1
PR01225	Lx	4	78978505.0	hap1
PR01225	Lx	5	78978505.0	hap1
PR01225	Lx	6	65020996.0	hap1
PR01225	Lx	7	65020996.0	hap1
PR01225	Lx	8	64046946.0	hap1
PR01225	Lx	9	64046946.0	hap1
PR01225	Lx	10	63308294.0	hap1
PR01225	Lx	11	63308294.0	hap1
PR01225	Lx	12	58882452.0	hap1
PR01225	Lx	13	58882452.0	hap1
PR01225	Lx	14	57867932.0	hap1
PR01225	Lx	15	57867932.0	hap1
PR01225	Lx	16	50051663.0	hap1
PR01225	Lx	17	50051663.0	hap1
PR01225	Lx	18	46888227.0	hap1
PR01225	Lx	19	46801176.0	hap1
PR01225	Lx	20	46801176.0	hap1
PR01225	Lx	21	46396486.0	hap1
PR01225	Lx	22	45913243.0	hap1
PR01225	Lx	23	45913243.0	hap1
PR01225	Lx	24	35881521.0	hap1
PR01225	Lx	25	35467527.0	hap1
PR01225	Lx	26	35109564.0	hap1
PR01225	Lx	27	33958686.0	hap1
PR01225	Lx	28	32201055.0	hap1
PR01225	Lx	29	30478446.0	hap1
PR01225	Lx	30	29244982.0	hap1
PR01225	Lx	31	29217484.0	hap1
PR01225	Lx	32	28973215.0	hap1
PR01225	Lx	33	28966847.0	hap1
PR01225	Lx	34	28763602.0	hap1
PR01225	Lx	35	27812659.0	hap1
PR01225	Lx	36	26851708.0	hap1
PR01225	Lx	37	26251840.0	hap1
PR01225	Lx	38	26125393.0	hap1
PR01225	Lx	39	25516993.0	hap1
PR01225	Lx	40	25476152.0	hap1
PR01225	Lx	41	24077841.0	hap1
PR01225	Lx	42	24054313.0	hap1
PR01225	Lx	43	23443503.0	hap1
PR01225	Lx	44	22322061.0	hap1
PR01225	Lx	45	22057805.0	hap1
PR01225	Lx	46	21403521.0	hap1
PR01225	Lx	47	20962208.0	hap1
PR01225	Lx	48	20661668.0	hap1
PR01225	Lx	49	20093366.0	hap1
PR01225	Lx	50	20075427.0	hap1
PR01225	Lx	51	19876729.0	hap1
PR01225	Lx	52	17080541.0	hap1
PR01225	Lx	53	16128021.0	hap1
PR01225	Lx	54	15407423.0	hap1
PR01225	Lx	55	15002520.0	hap1
PR01225	Lx	56	14829982.0	hap1
PR01225	Lx	57	14678136.0	hap1
PR01225	Lx	58	14569668.0	hap1
PR01225	Lx	59	14386678.0	hap1
PR01225	Lx	60	13645736.0	hap1
PR01225	Lx	61	13304627.0	hap1
PR01225	Lx	62	13160200.0	hap1
PR01225	Lx	63	13087216.0	hap1
PR01225	Lx	64	12892810.0	hap1
PR01225	Lx	65	12449088.0	hap1
PR01225	Lx	66	11572281.0	hap1
PR01225	Lx	67	11276358.0	hap1
PR01225	Lx	68	10849635.0	hap1
PR01225	Lx	69	10338927.0	hap1
PR01225	Lx	70	10016905.0	hap1
PR01225	Lx	71	9233996.0	hap1
PR01225	Lx	72	8798792.0	hap1
PR01225	Lx	73	7973068.0	hap1
PR01225	Lx	74	7467742.0	hap1
PR01225	Lx	75	7163322.0	hap1
PR01225	Lx	76	7051993.0	hap1
PR01225	Lx	77	6380666.0	hap1
PR01225	Lx	78	6101856.0	hap1
PR01225	Lx	79	5392602.0	hap1
PR01225	Lx	80	4949869.0	hap1
PR01225	Lx	81	4470901.0	hap1
PR01225	Lx	82	3791777.0	hap1
PR01225	Lx	83	3375716.0	hap1
PR01225	Lx	84	3087335.0	hap1
PR01225	Lx	85	2777768.0	hap1
PR01225	Lx	86	2513135.0	hap1
PR01225	Lx	87	2333391.0	hap1
PR01225	Lx	88	2108362.0	hap1
PR01225	Lx	89	1811485.0	hap1
PR01225	Lx	90	1504979.0	hap1
PR01225	Lx	91	1290384.0	hap1
PR01225	Lx	92	1153003.0	hap1
PR01225	Lx	93	1012186.0	hap1
PR01225	Lx	94	836372.0	hap1
PR01225	Lx	95	660074.0	hap1
PR01225	Lx	96	554431.0	hap1
PR01225	Lx	97	434567.0	hap1
PR01225	Lx	98	288584.0	hap1
PR01225	Lx	99	156822.0	hap1
PR01225	Lx	100	7883.0	hap1
PR01225	NGx	1	93323191.0	hap1
PR01225	NGx	2	93323191.0	hap1
PR01225	NGx	3	93323191.0	hap1
PR01225	NGx	4	78978505.0	hap1
PR01225	NGx	5	78978505.0	hap1
PR01225	NGx	6	65020996.0	hap1
PR01225	NGx	7	65020996.0	hap1
PR01225	NGx	8	64046946.0	hap1
PR01225	NGx	9	64046946.0	hap1
PR01225	NGx	10	63308294.0	hap1
PR01225	NGx	11	63308294.0	hap1
PR01225	NGx	12	63308294.0	hap1
PR01225	NGx	13	58882452.0	hap1
PR01225	NGx	14	58882452.0	hap1
PR01225	NGx	15	57867932.0	hap1
PR01225	NGx	16	50051663.0	hap1
PR01225	NGx	17	50051663.0	hap1
PR01225	NGx	18	46888227.0	hap1
PR01225	NGx	19	46888227.0	hap1
PR01225	NGx	20	46801176.0	hap1
PR01225	NGx	21	46396486.0	hap1
PR01225	NGx	22	46396486.0	hap1
PR01225	NGx	23	45913243.0	hap1
PR01225	NGx	24	35881521.0	hap1
PR01225	NGx	25	35467527.0	hap1
PR01225	NGx	26	35467527.0	hap1
PR01225	NGx	27	35109564.0	hap1
PR01225	NGx	28	33958686.0	hap1
PR01225	NGx	29	32201055.0	hap1
PR01225	NGx	30	30478446.0	hap1
PR01225	NGx	31	29244982.0	hap1
PR01225	NGx	32	29217484.0	hap1
PR01225	NGx	33	28973215.0	hap1
PR01225	NGx	34	28966847.0	hap1
PR01225	NGx	35	28763602.0	hap1
PR01225	NGx	36	27812659.0	hap1
PR01225	NGx	37	27057593.0	hap1
PR01225	NGx	38	26851708.0	hap1
PR01225	NGx	39	26125393.0	hap1
PR01225	NGx	40	25516993.0	hap1
PR01225	NGx	41	25476152.0	hap1
PR01225	NGx	42	24462015.0	hap1
PR01225	NGx	43	24077841.0	hap1
PR01225	NGx	44	23443503.0	hap1
PR01225	NGx	45	22811086.0	hap1
PR01225	NGx	46	22322061.0	hap1
PR01225	NGx	47	21403521.0	hap1
PR01225	NGx	48	21245794.0	hap1
PR01225	NGx	49	20661668.0	hap1
PR01225	NGx	50	20300417.0	hap1
PR01225	NGx	51	20089105.0	hap1
PR01225	NGx	52	20075427.0	hap1
PR01225	NGx	53	19527237.0	hap1
PR01225	NGx	54	17080541.0	hap1
PR01225	NGx	55	16128021.0	hap1
PR01225	NGx	56	15407423.0	hap1
PR01225	NGx	57	15002520.0	hap1
PR01225	NGx	58	14829982.0	hap1
PR01225	NGx	59	14678136.0	hap1
PR01225	NGx	60	14569668.0	hap1
PR01225	NGx	61	14386678.0	hap1
PR01225	NGx	62	13645736.0	hap1
PR01225	NGx	63	13304627.0	hap1
PR01225	NGx	64	13160200.0	hap1
PR01225	NGx	65	13087216.0	hap1
PR01225	NGx	66	12906967.0	hap1
PR01225	NGx	67	12449088.0	hap1
PR01225	NGx	68	12120967.0	hap1
PR01225	NGx	69	11276358.0	hap1
PR01225	NGx	70	10849635.0	hap1
PR01225	NGx	71	10574824.0	hap1
PR01225	NGx	72	10200312.0	hap1
PR01225	NGx	73	9599475.0	hap1
PR01225	NGx	74	9008571.0	hap1
PR01225	NGx	75	8363472.0	hap1
PR01225	NGx	76	7661967.0	hap1
PR01225	NGx	77	7206927.0	hap1
PR01225	NGx	78	7078787.0	hap1
PR01225	NGx	79	6772595.0	hap1
PR01225	NGx	80	6160042.0	hap1
PR01225	NGx	81	5698228.0	hap1
PR01225	NGx	82	5291516.0	hap1
PR01225	NGx	83	4595442.0	hap1
PR01225	NGx	84	4050864.0	hap1
PR01225	NGx	85	3625995.0	hap1
PR01225	NGx	86	3276598.0	hap1
PR01225	NGx	87	2991477.0	hap1
PR01225	NGx	88	2699562.0	hap1
PR01225	NGx	89	2501378.0	hap1
PR01225	NGx	90	2299454.0	hap1
PR01225	NGx	91	2102718.0	hap1
PR01225	NGx	92	1800686.0	hap1
PR01225	NGx	93	1504979.0	hap1
PR01225	NGx	94	1296909.0	hap1
PR01225	NGx	95	1153925.0	hap1
PR01225	NGx	96	1049697.0	hap1
PR01225	NGx	97	869903.0	hap1
PR01225	NGx	98	679050.0	hap1
PR01225	NGx	99	573392.0	hap1
PR01225	NGx	100	465988.0	hap1
PR01225	LGx	1	1.0	hap1
PR01225	LGx	2	1.0	hap1
PR01225	LGx	3	1.0	hap1
PR01225	LGx	4	2.0	hap1
PR01225	LGx	5	2.0	hap1
PR01225	LGx	6	3.0	hap1
PR01225	LGx	7	3.0	hap1
PR01225	LGx	8	4.0	hap1
PR01225	LGx	9	4.0	hap1
PR01225	LGx	10	5.0	hap1
